corpus_index,feed_id,provider,country,url,download_status,zip_bytes,sha256,analyzer_state,analyzer_exit,analyzer_notices,analyzer_wall_s,analyzer_rss_kb,md_state,md_exit,md_notices,md_groups,md_wall_s,md_rss_kb,md_validation_s
2276,mdb-422,Brockton Area Transit Authority (BAT),US,https://files.mobilitydatabase.org/mdb-422/latest.zip,ok,1439235,f158c0ef86bae20c661877b91abc556c233e694a2a693938315b2072c318c7e8,completed,1,5042,0.22,51100,completed,0,336,7,3.94,529408,1.865352523
2277,mdb-423,Cuttyhunk Ferry Company,US,https://files.mobilitydatabase.org/mdb-423/latest.zip,ok,5582,8b33b0ce689ff18fb2c27398d8abb16a2d79f8b0291bc36ca5fa196f48acdb6f,completed,1,55,0.0,7796,completed,0,44,2,2.02,331236,0.275282223
2278,mdb-424,Patriots Party Boats,US,https://files.mobilitydatabase.org/mdb-424/latest.zip,ok,3804,6f84d9800d98773576574ac691c85484e9c059fae8f6e7ccfdb01887b6290f70,completed,1,32,0.0,7368,completed,0,19,2,2.03,329060,0.274144382
2279,mdb-425,Freedom Cruise Line,US,https://files.mobilitydatabase.org/mdb-425/latest.zip,ok,3481,61b655d0f42407d63fe6d5ccc98ad2b8ae6c4f46d54d29c6f4afe58b63814dfa,completed,1,37,0.0,7460,completed,0,10,5,2.05,325116,0.261224067
2280,mdb-426,Nantucket Regional Transit Authority (WAVE),US,https://files.mobilitydatabase.org/mdb-426/latest.zip,ok,39133,952950a0c8acd4247a8c3c4e552bed35e49039bb015947b20d32a57598cd4ec9,completed,1,226,0.01,9600,completed,0,133,2,1.89,326968,0.354750496
2281,mdb-427,Hy-Line Cruises,US,https://files.mobilitydatabase.org/mdb-427/latest.zip,ok,14364,d4ba7f9049d8fe88131f824885ebc87d8affd590c4e12ff0ae77488d2098c1bb,completed,1,90,0.0,8228,completed,0,260,3,2.25,319312,0.376125663
2282,mdb-428,The Current,US,https://files.mobilitydatabase.org/mdb-428/latest.zip,ok,557690,35a85f97a984e4bf218119293e65af92c08d836d4a23988775330f0420bff10d,completed,1,422,0.05,15120,completed,0,237,10,2.22,341720,0.590087961
2283,mdb-429,Franklin Regional Transit Authority (FRTA),US,https://files.mobilitydatabase.org/mdb-429/latest.zip,ok,1121569,1934eb82e893ef4a9627a77f6dd8754a97d0f78b259d62f0be76ce06bd79ef32,completed,1,170,0.09,17336,completed,0,58,5,2.91,330244,1.021583904
2284,mdb-43,San Luis Obispo Regional Transit Authority (SLORTA),US,https://files.mobilitydatabase.org/mdb-43/latest.zip,ok,347628,72bd579fa103d98a19de7565bd3a99cf069dcd04241edc51253f1faa8aae9e7a,completed,1,138,0.07,15644,completed,0,2,2,2.54,351984,0.802351592
2285,mdb-430,Marble Valley Regional Transit District (MVRTD),US,https://files.mobilitydatabase.org/mdb-430/latest.zip,ok,405008,ac30e2b13f260d9fd40fe7d8c814c45a5280ea0f2ba504f9163048fb8c9a99a0,completed,1,373,0.04,12548,completed,0,184,5,2.47,324980,0.632298095
2286,mdb-432,Worcester Regional Transit Authority (WRTA),US,https://files.mobilitydatabase.org/mdb-432/latest.zip,ok,2844519,6941693de39c85341a83880cbc858c1e20bac6d8271827d451003e65d22458a9,completed,1,5262,0.51,74508,completed,0,349,7,5.08,712676,2.878290048
2287,mdb-433,Montachusett Regional Transit Authority (MART),US,https://files.mobilitydatabase.org/mdb-433/latest.zip,ok,1892167,b1e68236d65208bf0abe14895373909719830aea714937a2e2560f0eed52018f,completed,1,1032,0.19,28432,completed,0,155,6,3.18,427672,1.320351362
2288,mdb-434,MOOver,US,https://files.mobilitydatabase.org/mdb-434/latest.zip,ok,217691,df72da1cd54db30d4e31586647c4c3f84d35dfbd8709a2a5313d995b281b094a,completed,1,435,0.02,11324,completed,0,302,10,2.56,333728,0.540953718
2289,mdb-435,Bay State Cruise Company,US,https://files.mobilitydatabase.org/mdb-435/latest.zip,ok,4945,e6c6c6b7940f56205e39b786bfba5d22d580f6c409a5a7740a065836b4a2035e,completed,1,45,0.0,7520,completed,0,11,1,2.22,324500,0.269294229
2290,mdb-436,Coach Company,US,https://files.mobilitydatabase.org/mdb-436/latest.zip,ok,127647,1ebaf5e3cf1135136897e124c7e7182650a98d33665949d25a30035ff69cc5f2,completed,1,147,0.01,8664,completed,0,55,8,2.14,317932,0.420144373
2291,mdb-437,Massachusetts Bay Transportation Authority (MBTA),US,https://files.mobilitydatabase.org/mdb-437/latest.zip,ok,18797509,d72648a6bbfb8af0a49fb0d373b17e3f0135c70b4a62182de7fb1f3415493739,completed,1,37563,4.56,531504,completed,0,2314,15,13.16,3344772,10.727020865
2292,mdb-438,LimoLiner,US,https://files.mobilitydatabase.org/mdb-438/latest.zip,ok,47010,ba1bd0843d589e1df6ebbfd688dd0a82c40d75d0a88a0d1c31cffe42b83ff583,completed,1,101,0.0,7948,completed,0,41,7,2.33,331972,0.357254747
2293,mdb-439,MetroWest Regional Transit Authority (MWRTA),US,https://files.mobilitydatabase.org/mdb-439/latest.zip,ok,271808,2289954d19f37d981faa5ebb0cd0da3762df700381dfb463bed03bc6f3ac8dc0,completed,1,250,0.04,11648,completed,0,5,3,2.31,323292,0.573229426
2294,mdb-44,City of San Luis Obispo Transit,US,https://files.mobilitydatabase.org/mdb-44/latest.zip,ok,67319,89306420a5b2b4541a701c8f8b3fd0ca99b274b0deaa2a674d144cb6edfc49bc,completed,1,163,0.01,9504,completed,0,254,6,2.58,321140,0.536584554
2295,mdb-440,128 Business Council,US,https://files.mobilitydatabase.org/mdb-440/latest.zip,ok,547334,40a0fe5a7f658a1a2fcfb81344797bc07652dc72b49ded0a9beaf1096172a96e,completed,1,161,0.05,12892,completed,0,35,8,2.5,322544,0.647978677
2296,mdb-441,Massport,US,https://files.mobilitydatabase.org/mdb-441/latest.zip,ok,809983,d59fbddd6872d145230a586fbd9045fc666a4dbb967d48271ec2a6ea9173aae8,completed,1,1773,0.16,29932,completed,0,77,5,2.87,433924,1.240416846
2297,mdb-442,Middlesex 3 TMA,US,https://files.mobilitydatabase.org/mdb-442/latest.zip,ok,33472,488a9878754be9ffb51f4f0f1efb1df2ae6918571401e5296618b4344ad2126b,completed,1,30,0.0,7864,completed,0,0,0,1.92,315500,0.301845781
2298,mdb-443,Yankee Line,US,https://files.mobilitydatabase.org/mdb-443/latest.zip,ok,36611,b2a74064f9418c0451466a91d62a4b772333d5d5e95107f67fca2187c2d97876,completed,1,29,0.0,7936,completed,0,0,0,1.74,316940,0.294858394
2299,mdb-444,Lowell Regional Transit Authority (LRTA),US,https://files.mobilitydatabase.org/mdb-444/latest.zip,ok,1415833,f3cc117bc6ae62ec5248c587c116e20445e2861b5337b883a07f3fdd976e913b,completed,1,852,0.14,23304,completed,0,106,4,3.03,449568,1.141873095
2300,mdb-445,Merrimack Valley Regional Transit Authority (MVRTA),US,https://files.mobilitydatabase.org/mdb-445/latest.zip,ok,2468536,0a1fedc3f90cb96da9fecb9ef98ef1c79bc1fef93cf06954b062d5d2642a9ea7,completed,1,1841,0.19,34936,completed,0,569,8,2.79,478688,1.20149098
2301,mdb-446,Boston Harbor Islands Ferries,US,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/national-park-service/617/20180519/gtfs.zip,ok,210751,b662c77067aac46c6c4acc6deb5af8abef89eea301c2e850d65a9a74bba46185,completed,1,102,0.03,10668,completed,0,42,9,2.43,321880,0.492672906
2302,mdb-447,Cape Ann Transportation Authority (CATA),US,https://files.mobilitydatabase.org/mdb-447/latest.zip,ok,499213,2894192108470c08270f34d22207ca5b33b5ead5a6dd45172c46e6777b0a342d,completed,1,519,0.06,14504,completed,0,218,4,2.76,347664,0.838164724
2303,mdb-448,Rural Community Transportation (RCT),US,https://files.mobilitydatabase.org/mdb-448/latest.zip,ok,834906,e4f030e1f5c29dbbd3db8f076f64d7ba510e24bf6a31702ac1342f591a709c34,completed,1,376,0.06,15696,completed,0,160,5,2.05,439284,0.630176607
2304,mdb-449,Stagecoach Transportation Services (STS),US,https://files.mobilitydatabase.org/mdb-449/latest.zip,ok,765988,d225b49cd8b00d99cfe3298bf9f304788b302a84d21cd977987dbf59fe4ee943,completed,1,690,0.07,15780,completed,0,208,14,2.62,329452,0.814562104
2305,mdb-450,Vermont Translines,US,https://files.mobilitydatabase.org/mdb-450/latest.zip,ok,264705,29642c04e7724e4ba337553ae2d483a6b6c30cc37c7cad2913f2a773cbcb456a,completed,1,118,0.02,9852,completed,0,58,4,2.19,338424,0.501802656
2306,mdb-451,Advance Transit (AT),US,https://files.mobilitydatabase.org/mdb-451/latest.zip,not_zip,706,4749ef7e7bf4323c2e0073b0bcf4e90c3cbb9a20c7b89058786c6dc468a72172,not_run,,,,,not_run,,,,,,
2307,mdb-452,Lakes Region Explorer,US,https://files.mobilitydatabase.org/mdb-452/latest.zip,ok,48090,2d983eec39c697225a4bcf2198c5b55fddc460c84416475667a14241526fcb7c,completed,1,96,0.01,8572,completed,0,23,6,2.41,332724,0.422882512
2308,mdb-453,South Portland,US,https://files.mobilitydatabase.org/mdb-453/latest.zip,ok,441728,5b72f47a7b1a04caffe5bc982b3a19fd32c5522a08affb312e995c65c13642f1,completed,1,265,0.06,12852,completed,0,151,10,2.57,320404,0.788786744
2309,mdb-454,Greater Portland Metro Bus,US,https://files.mobilitydatabase.org/mdb-454/latest.zip,ok,1752492,dcf08e3b4d3e723f19e3c073111372058cc1d34a67cfd0054773d9b7ba6f6296,completed,1,3622,0.28,39808,completed,0,3644,12,4.91,517940,2.097454341
2310,mdb-455,Envida,US,https://files.mobilitydatabase.org/mdb-455/latest.zip,ok,270309,ff11ca69372a11b7a7a68c6763004da414233f900fd5f1345fd711bdb47790d0,completed,1,147,0.02,10212,completed,0,56,4,2.25,334640,0.462084402
2311,mdb-456,Durango Transit,US,https://files.mobilitydatabase.org/mdb-456/latest.zip,ok,41782,8f07db88d97d20ef0c88d6b7d22652dbbd24972f9c71ba998bb4791b93c637ee,completed,1,212,0.01,9192,completed,0,15,7,2.5,327536,0.519196645
2312,mdb-457,Dutchess County,US,https://files.mobilitydatabase.org/mdb-457/latest.zip,ok,362320,5acd84d3e2839952683767a72c38f58564ef6b014553aa15dec8aa4607e2e2e4,completed,1,421,0.07,16764,completed,0,154,9,3.06,324864,1.054884414
2313,mdb-458,El Segundo Transportation,US,https://files.mobilitydatabase.org/mdb-458/latest.zip,ok,11369,861467ec0fd4e8074593f3b62e066a9172337549ffd1dbe74ff2ebfbfc7f15d2,completed,1,141,0.0,7812,completed,0,51,8,2.28,321548,0.310685673
2314,mdb-459,Estes Transit,US,https://files.mobilitydatabase.org/mdb-459/latest.zip,ok,86305,dd8c568ba1528c761fe4ac0b1d84d444001902dade30c8cc38eb0d6256ab2cde,completed,1,164,0.02,9408,completed,0,58,5,1.82,319032,0.392090617
2315,mdb-46,Golden Empire Transit District (GET),US,https://files.mobilitydatabase.org/mdb-46/latest.zip,ok,645866,4a2e0b32ec2ada4aa8f7c8b6aca4ff003780f45c8a086bb2b565a1e5a8fe0b3b,completed,1,553,0.12,25448,completed,0,20,4,2.7,456608,1.190932912
2316,mdb-460,Express Arrow,US,https://files.mobilitydatabase.org/mdb-460/latest.zip,not_zip,65498,ea2af09dd363a277d7f98efcd162a0397fb5c02ec72beb4d2a8946dc4f836d49,not_run,,,,,not_run,,,,,,
2317,mdb-461,Farmville Area Bus,US,https://files.mobilitydatabase.org/mdb-461/latest.zip,ok,299450,f120644cc257250bf485bae230e508d5c23a1ba9bb36669c2beff206c84d8fef,completed,1,99,0.04,11928,completed,0,1,1,2.4,326024,0.643606993
2318,mdb-462,Gallup Express,US,https://files.mobilitydatabase.org/mdb-462/latest.zip,ok,69804,612789fd071b88dcd238ecacf4ab79ea3f1ca7d74e66f311028f729358bbbe84,completed,1,118,0.01,8952,completed,0,11,5,2.34,328552,0.529626351
2319,mdb-463,Greensville Emporia Transit,US,https://files.mobilitydatabase.org/mdb-463/latest.zip,ok,12689,ac2c84721911841f7fde341166b40620bbf3ef773f187548920ef67ac61d238b,completed,1,56,0.0,7720,completed,0,14,2,1.89,330232,0.289110136
2320,mdb-464,Detroit Department of Transportation (DDOT),US,https://files.mobilitydatabase.org/mdb-464/latest.zip,ok,9314996,4e4d271e9fd044ff65e614ee9e53d46954ffc2566eaca7429adbe22ebad4fe6e,completed,1,1534,1.3,204160,completed,0,310,6,6.53,1227452,4.535541097
2321,mdb-465,Niagara Frontier Transportation Authority (NFTA),US,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/niagara-frontier-transportation-authority/230/20231229/gtfs.zip,ok,3352818,641ee36bae8c126b454fe2bd31b1b9e1f8f55caf79b14715e635b7e8045383d6,completed,1,7050,0.57,76436,completed,0,4544,11,6.06,700476,3.206682951
2322,mdb-466,Maryland Transit Administration,US,https://files.mobilitydatabase.org/mdb-466/latest.zip,ok,5922980,a790859e750cd772f377fe22c24caea86c470eb38ed13d2c370dea14fa42406c,completed,1,20947,1.22,176636,completed,0,14837,13,9.08,1227816,5.569424442
2323,mdb-467,Maryland Transit Administration,US,https://files.mobilitydatabase.org/mdb-467/latest.zip,ok,1653829,5b6b4a74e43d7b262e98ecc3d4175289ecbbb31a5020ddf465831e70a87f7149,completed,1,2016,0.24,38092,completed,0,1553,12,3.48,509100,1.241612824
2324,mdb-468,Maryland Transit Administration,US,https://files.mobilitydatabase.org/mdb-468/latest.zip,ok,193441,a5cb03e93204b1d5a2ac6fbc365b394fddd1614a03facf9b6fb0d4e04b3cb410,completed,1,375,0.03,12212,completed,0,308,10,2.15,331240,0.509895613
2325,mdb-469,Maryland Transit Administration,US,https://files.mobilitydatabase.org/mdb-469/latest.zip,ok,834022,5b02678ddfa192539ea09344b06b7e029f441d0df9b59e94e7da8fb554325884,completed,1,959,0.12,18476,completed,0,1034,10,3.31,377136,1.149955455
2326,mdb-47,Kern Transit,US,https://files.mobilitydatabase.org/mdb-47/latest.zip,ok,762258,f5c962a6114a3a04c01c81f4d4cbd9fba64f87681934cc37fc5db28d14cad33e,completed,1,389,0.07,15248,completed,0,101,5,2.81,408180,0.928037301
2327,mdb-470,Maryland Transit Administration Metro Subway,US,https://files.mobilitydatabase.org/mdb-470/latest.zip,ok,56280,7d536b02798b35bcd36c64f6faacb11f042e1dee520237f9cb3f7d75ac4e881b,completed,1,553,0.01,11312,completed,0,687,7,2.22,331204,0.406936397
2328,mdb-471,Capital Area Transit (GoRaleigh),US,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/go-raleigh/365/20231221/gtfs.zip,ok,1960518,ba382f74837c31eba7e8a2ca9d222cbf4a101c3d9e0c7dc934f5223fab9696c2,completed,1,5454,0.39,57152,completed,0,413,8,4.27,566720,2.211767153
2329,mdb-472,Tar River Transit,US,https://files.mobilitydatabase.org/mdb-472/latest.zip,ok,135162,d5d97d16388d3c6c4fd1feb47d16ffbd15a5b4a382c853c0c7f24e7e3e7208f2,completed,1,193,0.03,10716,completed,0,44,3,2.53,321496,0.684922382
2330,mdb-473,Hampton Roads Transit (HRT),US,https://files.mobilitydatabase.org/mdb-473/latest.zip,ok,2504269,d62c2542fd281ad4eba6cb225c469660e848125b2e9a7252cc936fe6186c5647,completed,1,5179,0.39,87108,completed,0,3191,6,3.72,1098428,2.135607621
2331,mdb-474,Williamsburg Area Transit Authority (WATA),US,https://files.mobilitydatabase.org/mdb-474/latest.zip,not_zip,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,not_run,,,,,not_run,,,,,,
2332,mdb-475,Delmarva Community Transit,US,https://files.mobilitydatabase.org/mdb-475/latest.zip,ok,421149,207bcc4222c82499da3eab52f5179fd93fa882899f8f9dd701db8fd5b50532b7,completed,1,1172,0.08,17092,completed,0,1529,9,2.94,382964,0.799458116
2333,mdb-476,St. Mary's Transit System (STS),US,https://files.mobilitydatabase.org/mdb-476/latest.zip,ok,353957,a31912d148046cc9fd037bcf8683c55b4e99944e5693ae0b4dacf1dd8848621a,completed,1,142,0.07,14780,completed,0,26,7,2.73,331452,0.761507826
2334,mdb-477,Prince George's County (The Bus),US,https://files.mobilitydatabase.org/mdb-477/latest.zip,ok,1505184,ca93e4207121199940faa7c565d1da068a22f687bd98f3f52b59df215f29e3b5,completed,1,2725,0.27,38532,completed,0,1050,2,4.2,468436,2.165976087
2335,mdb-478,Virginia Railway Express (VRE),US,https://files.mobilitydatabase.org/mdb-478/latest.zip,ok,27972,a33dc8e80191b9332623b2e652d6df53b0039cdf892eb14606e2b300e8c81051,completed,1,146,0.0,8336,completed,0,61,8,2.35,336324,0.3544557
2336,mdb-479,Charles County VanGo,US,https://files.mobilitydatabase.org/mdb-479/latest.zip,ok,229422,4159d58579bbac067eb02920ad2f4de984771f1707cd585e6ab024ee5e8e58e2,completed,1,418,0.04,13152,completed,0,232,10,2.54,357832,0.692382063
2337,mdb-48,Porterville Transit,US,https://files.mobilitydatabase.org/mdb-48/latest.zip,ok,103403,53671bf3bd12574cad8b81e22eb26f0c097a21d92c94313a3170bb82c1aa69c0,completed,1,1094,0.03,16388,completed,0,1025,9,1.57,328008,0.350567297
2338,mdb-480,Calvert County Public Transportation,US,https://files.mobilitydatabase.org/mdb-480/latest.zip,ok,395592,c048c7b51233b41adbf29b0b81ff2160744c52d4e73684f68e6c25fa90aaa0e0,completed,1,297,0.07,16504,completed,0,355,13,2.54,378780,0.713586097
2339,mdb-481,Potomac and Rappahannock Transportation Commission (PRTC),US,https://files.mobilitydatabase.org/mdb-481/latest.zip,ok,1320618,56b085ebf5b25c021e0c0e0c4dcc0e97f8379af207dabb358c0ae0ca894230b3,completed,1,1391,0.19,28400,completed,0,8178,14,4.36,474692,1.628045993
2340,mdb-482,Alexandria Transit Company (DASH),US,https://files.mobilitydatabase.org/mdb-482/latest.zip,ok,1321568,59a180029427d9b10c570ab22fc120ac601bba553cc72f835f9e5c91cd70525f,completed,1,205,0.19,32844,completed,0,37,5,3.48,506080,1.773975456
2341,mdb-483,Fairfax Connector,US,https://files.mobilitydatabase.org/mdb-483/latest.zip,ok,9113362,201b4622216f9045d4aa4a817a868e0fe67ce987fc74c8c3c4f72ad433fa11ec,completed,1,4549,1.19,149756,completed,0,3826,9,6.38,831540,4.142367275
2342,mdb-484,Fairfax CUE Bus (CUE),US,https://openmobilitydata-data.s3.us-west-1.amazonaws.com/public/feeds/fairfax-cue/1042/20210319/gtfs.zip,ok,119223,3142e24ac1467d3412e4e34307569bc51a949d688f27ffbd880931f8d5baebcb,completed,1,658,0.05,15788,completed,0,13,7,2.62,320620,0.845979289
2343,mdb-485,Arlington Transit,US,https://files.mobilitydatabase.org/mdb-485/latest.zip,ok,1248041,911218cf8f9b0a96ab450612bf879514c5a00163ac48e81fca108972e7898518,completed,1,2955,0.2,35256,completed,0,15366,6,4.79,544352,1.781589224
2344,mdb-486,DC Circulator,US,https://files.mobilitydatabase.org/mdb-486/latest.zip,ok,2051022,d46701460beeb76caad27475a2a0880b65636a0728dc8f3a792bdfb6f6853cd1,completed,1,7930,0.25,58824,completed,0,6171,9,4.6,541440,1.85169435
2345,mdb-487,DC Streetcar,US,https://files.mobilitydatabase.org/mdb-487/latest.zip,ok,38960,1048e37f59cc6bca905ac40a709e6a8190d1b08a803a476f3cc4b2634648d360,completed,1,159,0.01,8712,completed,0,62,10,2.33,314828,0.480385821
2346,mdb-488,Montgomery County Department of Transportation (Ride On),US,https://files.mobilitydatabase.org/mdb-488/latest.zip,ok,6450320,d48ca97096f8f4ef86c7135d19d9bd07f8d5b98ec857887e87594026b9f4e16c,completed,1,18609,1.38,190936,completed,0,8074,12,8.51,1027652,5.503386543
2347,mdb-489,Regional Transportation Agency of Central Maryland (RTA),US,https://files.mobilitydatabase.org/mdb-489/latest.zip,ok,887735,088fd5a62bcf3bff5ec5d9e5600a73e44a515c8fdc31da947e083535962dc4c3,completed,1,384,0.19,21408,completed,0,173,5,2.73,448724,1.069763064
2348,mdb-49,San Mateo County Transit District (samTrans),US,https://files.mobilitydatabase.org/mdb-49/latest.zip,ok,2199786,29eb50d1f4bd43b25c525a2ad3dd8ee3af3a6bc923aefa9e7f5f6d025615864d,completed,1,858,0.39,53848,completed,0,4364,8,4.87,670708,2.572621869
2349,mdb-490,BWI Thurgood Marshall Airport (BWI) Shuttle,US,https://files.mobilitydatabase.org/mdb-490/latest.zip,ok,10991,a6ab064de3fa65d2dfc319e96d56af7d4b0901aa63b512e61635e19fee5a5f36,completed,1,95,0.0,7776,completed,0,61,8,2.28,310104,0.337086572
2350,mdb-491,Annapolis Transit,US,https://files.mobilitydatabase.org/mdb-491/latest.zip,ok,123992,f249ce610f39e405559f94295a7bd2da218fe60258809875ed3e0ff15652ea47,completed,1,8553,0.07,33624,completed,0,16111,10,3.82,424916,0.857648099
2351,mdb-492,Queen Anne's County Ride,US,https://files.mobilitydatabase.org/mdb-492/latest.zip,ok,129214,781e57b01013004b6775af17e10ea293486fbe41641155bf3241bc1f683970e5,completed,1,112,0.01,9396,completed,0,6,5,2.26,310876,0.426787911
2352,mdb-493,Charm City Circulator,US,https://files.mobilitydatabase.org/mdb-493/latest.zip,ok,215703,9f637611439af3b27674ad1d187d0e7e16adc18b75595b8c648a2a9352c4622c,completed,1,77,0.05,13308,completed,0,13,6,2.89,322908,0.984643687
2353,mdb-494,Shore Transit,US,https://files.mobilitydatabase.org/mdb-494/latest.zip,ok,222957,c0bc56ec841d4f5d99db96f4c0dc035289392c6e3ebbc60ef16c53a8a5e101e1,completed,1,190,0.03,11604,completed,0,26,8,2.39,317860,0.625125532
2354,mdb-495,Ocean City Transportation,US,https://files.mobilitydatabase.org/mdb-495/latest.zip,ok,317449,e53222f8266bf2db3342184ce6ada3342984cfc0a64277651864ab8fff12bc5b,completed,1,603,0.08,15856,completed,0,429,9,3.23,406384,1.123112198
2355,mdb-496,Peter Pan,US,https://files.mobilitydatabase.org/mdb-496/latest.zip,ok,6040365,267625e2c80d525f4b6c890289e98deae371794c3d99c0317181043b957ebefc,completed,1,1299,0.44,60240,completed,0,172,9,3.55,556136,1.575545771
2356,mdb-497,Washington County Transit,US,https://files.mobilitydatabase.org/mdb-497/latest.zip,ok,40622,b125f265652ce8999aa8bfcde35d9c0789cb86bc7bd60dc8b89a52d9c92202fc,completed,1,207,0.01,8916,completed,0,68,10,2.51,312800,0.43372089
2357,mdb-498,Frederick County TransIT,US,https://files.mobilitydatabase.org/mdb-498/latest.zip,ok,204137,acd4bc62946003a16924446b1373621bf4c193c6def8c6fdc0a5f8256518dbb4,completed,1,1157,0.05,14852,completed,0,357,11,2.71,324768,0.80756508
2358,mdb-499,Rabbit Transit,US,https://files.mobilitydatabase.org/mdb-499/latest.zip,not_zip,69682,8c761d73e0518c41eb95178a5a0436b1273f45d3f91266cf561f33eb7d2454e0,not_run,,,,,not_run,,,,,,
2359,mdb-5,St Lawrence County Public Transit,US,https://files.mobilitydatabase.org/mdb-5/latest.zip,ok,316053,98059688aaee04429ef451a0441d21da7cf64fc524cb5a2dd3adc100b2bcacf1,completed,1,339,0.06,15204,completed,0,13,5,2.44,326920,0.798437788
